title,price,link
"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250nits, Standard Keyboard, Windows 11+MSO'24 & 15 Month McAfee, Silver,1.62kg","37,490",https://www.amazon.in/Dell-Inspiron-i3-1305U-Processor-Standard/dp/B0DSFRYRQY/ref=sr_1_79?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.fM8tACGtqQ715hGooXgEL5M_Pdp3UBIZhyDjGQSJmF6IFJ5phgo7FwBaMlSaQLgfchN7CfvBA6gEfOUGJK9ncTZi8Reb35s_yrR6NdBBPvDvaxcWjDS8FDd4D6AvF57rhxOEnHsIkUbmwQpf0isCXuQUUx6aADZ8VN6p68VXbSOXzaGHhzCQvyFuY-A_xjIIryB-kCrE-zjQzxD61ORyi36QDBq89W7JWPy1bJodxG0.Im3Z0Ip1CSgBy58YSrtCCyoejDhKAugNzktuuDEcopA&dib_tag=se&keywords=laptop&qid=1742040629&sprefix=laptop%2Caps%2C265&sr=8-79
"(Refurbished) Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/Alexa built-in/3 month Game Pass/Grey/1.37Kg), 83EQ005VIN","41,641",https://www.amazon.in/Refurbished-Lenovo-IdeaPad-i5-12450H-83EQ005VIN/dp/B0D9FH85XY/ref=sr_1_80?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.fM8tACGtqQ715hGooXgEL5M_Pdp3UBIZhyDjGQSJmF6IFJ5phgo7FwBaMlSaQLgfchN7CfvBA6gEfOUGJK9ncTZi8Reb35s_yrR6NdBBPvDvaxcWjDS8FDd4D6AvF57rhxOEnHsIkUbmwQpf0isCXuQUUx6aADZ8VN6p68VXbSOXzaGHhzCQvyFuY-A_xjIIryB-kCrE-zjQzxD61ORyi36QDBq89W7JWPy1bJodxG0.Im3Z0Ip1CSgBy58YSrtCCyoejDhKAugNzktuuDEcopA&dib_tag=se&keywords=laptop&qid=1742040629&sprefix=laptop%2Caps%2C265&sr=8-80
"Samsung Galaxy Book4 (Silver, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core 5 120U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port","56,190",https://www.amazon.in/Samsung-Processor-Windows-Fingerprint-Graphics/dp/B0CX4Y81W8/ref=sr_1_81?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.fM8tACGtqQ715hGooXgEL5M_Pdp3UBIZhyDjGQSJmF6IFJ5phgo7FwBaMlSaQLgfchN7CfvBA6gEfOUGJK9ncTZi8Reb35s_yrR6NdBBPvDvaxcWjDS8FDd4D6AvF57rhxOEnHsIkUbmwQpf0isCXuQUUx6aADZ8VN6p68VXbSOXzaGHhzCQvyFuY-A_xjIIryB-kCrE-zjQzxD61ORyi36QDBq89W7JWPy1bJodxG0.Im3Z0Ip1CSgBy58YSrtCCyoejDhKAugNzktuuDEcopA&dib_tag=se&keywords=laptop&qid=1742040629&sprefix=laptop%2Caps%2C265&sr=8-81
"Lenovo LOQ 2024, Intel Core i7-13650HX, 13th Gen, NVIDIA RTX 4060-8GB, 24GB RAM, 512GB SSD, FHD 144Hz, 15.6""/39.6cm, Windows 11, MS Office 21, Grey, 2.4Kg, 83DV00LXIN, 1Yr ADP Free Gaming Laptop","94,990",https://www.amazon.in/Lenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN/dp/B0D3TGNY9G/ref=sr_1_82?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.fM8tACGtqQ715hGooXgEL5M_Pdp3UBIZhyDjGQSJmF6IFJ5phgo7FwBaMlSaQLgfchN7CfvBA6gEfOUGJK9ncTZi8Reb35s_yrR6NdBBPvDvaxcWjDS8FDd4D6AvF57rhxOEnHsIkUbmwQpf0isCXuQUUx6aADZ8VN6p68VXbSOXzaGHhzCQvyFuY-A_xjIIryB-kCrE-zjQzxD61ORyi36QDBq89W7JWPy1bJodxG0.Im3Z0Ip1CSgBy58YSrtCCyoejDhKAugNzktuuDEcopA&dib_tag=se&keywords=laptop&qid=1742040629&sprefix=laptop%2Caps%2C265&sr=8-82
"HP 15, 13th Gen Intel Core i5-1334U, 16GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.59kg), Anti-Glare, 15.6-inch(39.6cm) FHD Laptop, Iris Xe Graphics, FHD Camera, Backlit KB, fd0316TU/fd0315TU","56,990",https://www.amazon.in/HP-i5-1334U-Anti-glare-15-6-inch-Graphics/dp/B0D4LWYWF9/ref=sr_1_8?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.6JUkmQ71bkmS_aR-UpbecgNTPuXiMA430hxIR8fYeqaCRqlLIP1aBE8IAXr2Ffz0Wz0-V1vTaoGbqt2bItF6j9cFxYQqA7Zw-5n3dzJ2mGVcrQ7-T1_dfzcDSI_tpfu0n1r2c6v8PTelDCJ2KGnnKx-yLkm73kzYGLT66jdWLyzviBRkocABaSvLAMsgTCkrEJyqb4ZMVsaGTEJh-ih42zzXm-ZpRTg7B-uT5JEPq9U.ZmqidXvuOCg7dfAabtv-0tdOPEN9opYYY-gBHoBnaic&dib_tag=se&keywords=laptop&qid=1742040590&sprefix=laptop%2Caps%2C265&sr=8-8
"Lenovo LOQ 2024, AMD Ryzen 7 7435HS, NVIDIA RTX 4060-8GB, 24GB RAM, 512GB SSD, 15.6""/39.6cm, Windows 11, MS Office Home 2024, Grey, 2.4Kg, 83JC00EHIN, 100% sRGB, 3 Mon. Game Pass Gaming Laptop","90,490",https://www.amazon.in/Lenovo-7435HS-4060-8GB-Windows-83JC00EHIN/dp/B0DPQJZ3JR/ref=sr_1_83?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.fM8tACGtqQ715hGooXgEL5M_Pdp3UBIZhyDjGQSJmF6IFJ5phgo7FwBaMlSaQLgfchN7CfvBA6gEfOUGJK9ncTZi8Reb35s_yrR6NdBBPvDvaxcWjDS8FDd4D6AvF57rhxOEnHsIkUbmwQpf0isCXuQUUx6aADZ8VN6p68VXbSOXzaGHhzCQvyFuY-A_xjIIryB-kCrE-zjQzxD61ORyi36QDBq89W7JWPy1bJodxG0.Im3Z0Ip1CSgBy58YSrtCCyoejDhKAugNzktuuDEcopA&dib_tag=se&keywords=laptop&qid=1742040629&sprefix=laptop%2Caps%2C265&sr=8-83
"Lenovo LOQ 2024, Intel Core i5-13450HX, 13th Gen, NVIDIA RTX 4050-6GB, 16GB RAM, 512GB SSD, FHD 144Hz, 15.6""/39.6cm, Windows 11, MS Office 21, Grey, 2.4Kg, 83DV007GIN, 1Yr ADP Free Gaming Laptop","87,190",https://www.amazon.in/Lenovo-i5-13450HX-300Nits-Graphics-83DV007GIN/dp/B0D49W5KZP/ref=sr_1_84?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.fM8tACGtqQ715hGooXgEL5M_Pdp3UBIZhyDjGQSJmF6IFJ5phgo7FwBaMlSaQLgfchN7CfvBA6gEfOUGJK9ncTZi8Reb35s_yrR6NdBBPvDvaxcWjDS8FDd4D6AvF57rhxOEnHsIkUbmwQpf0isCXuQUUx6aADZ8VN6p68VXbSOXzaGHhzCQvyFuY-A_xjIIryB-kCrE-zjQzxD61ORyi36QDBq89W7JWPy1bJodxG0.Im3Z0Ip1CSgBy58YSrtCCyoejDhKAugNzktuuDEcopA&dib_tag=se&keywords=laptop&qid=1742040629&sprefix=laptop%2Caps%2C265&sr=8-84
"Apple 2025 MacBook Air 13″ Laptop with M4 chip: Built for Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 12MP Camera, Touch ID; Starlight","1,19,899",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDA5NTEwNzE4Njk0OTA6MTc0MjA0MDYyOTpzcF9idGY6MzAwNDk5NDUzMzQ3NTMyOjowOjo&url=%2FApple-2025-MacBook-Laptop-chip%2Fdp%2FB0DZDD63FH%2Fref%3Dsr_1_85_sspa%3Fcrid%3D1LXIWQ6256UP3%26dib%3DeyJ2IjoiMSJ9.fM8tACGtqQ715hGooXgEL5M_Pdp3UBIZhyDjGQSJmF6IFJ5phgo7FwBaMlSaQLgfchN7CfvBA6gEfOUGJK9ncTZi8Reb35s_yrR6NdBBPvDvaxcWjDS8FDd4D6AvF57rhxOEnHsIkUbmwQpf0isCXuQUUx6aADZ8VN6p68VXbSOXzaGHhzCQvyFuY-A_xjIIryB-kCrE-zjQzxD61ORyi36QDBq89W7JWPy1bJodxG0.Im3Z0Ip1CSgBy58YSrtCCyoejDhKAugNzktuuDEcopA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1742040629%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Apple 2025 MacBook Air 15″ Laptop with M4 chip: Built for Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 24GB Unified Memory, 512GB SSD Storage, 12MP Camera, Touch ID; Starlight","1,64,900",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDA5NTEwNzE4Njk0OTA6MTc0MjA0MDYyOTpzcF9idGY6MzAwNDk5NDUzMzQ4ODMyOjowOjo&url=%2FApple-2025-MacBook-Laptop-chip%2Fdp%2FB0DZDVCYN2%2Fref%3Dsr_1_86_sspa%3Fcrid%3D1LXIWQ6256UP3%26dib%3DeyJ2IjoiMSJ9.fM8tACGtqQ715hGooXgEL5M_Pdp3UBIZhyDjGQSJmF6IFJ5phgo7FwBaMlSaQLgfchN7CfvBA6gEfOUGJK9ncTZi8Reb35s_yrR6NdBBPvDvaxcWjDS8FDd4D6AvF57rhxOEnHsIkUbmwQpf0isCXuQUUx6aADZ8VN6p68VXbSOXzaGHhzCQvyFuY-A_xjIIryB-kCrE-zjQzxD61ORyi36QDBq89W7JWPy1bJodxG0.Im3Z0Ip1CSgBy58YSrtCCyoejDhKAugNzktuuDEcopA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1742040629%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Lenovo IdeaPad Slim 3, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, FHD, 14""/35.5cm, Windows 11, MS Office Home 2024, Grey, 1.37Kg, 83EQ0072IN, Alexa Built-in, 3 mon. Game Pass Laptop","48,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzk3ODUyOTQ0NDAzNTc5OjE3NDIwNDA2Mzc6c3BfYXRmX25leHQ6MzAwNDYzMTg4MzAyNjMyOjowOjo&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83EQ0072IN%2Fdp%2FB0DP7BZ8FD%2Fref%3Dsr_1_81_sspa%3Fcrid%3D1LXIWQ6256UP3%26dib%3DeyJ2IjoiMSJ9.rfms0hnmmYkuEgiLQOzs3XzguLAfDl_lTbhER66FtQNuNtCzmLiSn9zyXWgmd9f9KVaE0D62f-mkETny9FLLRR8oJqCBfOUTpiNECN3AolNsxaCtInwDPi_pvF03P8sTlCSsuQ0ZJhW4ZASGoCvopoSbBA69GZXUkWsmRJgwZvVv2l0Ug47FEF-HXN49b7T6NIEbyNJ8BnMwg6B39jgOy7lEkB0NkEOKAoMzU-nVQp0.vg2P5IGwpnMfKt8OXRSlKckxWLM7Dkqvl-dftXmCrJ0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1742040637%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15.6"" (39.62cm) FHDIPS300 Nits Thin&Light Laptop (16GB/512GB SSD/Intel UHDGraphics/Win11/Office Home 2024/1YrADP Free/ARCTIC-Grey/1.6Kg), 83EM00GTIN","64,490",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzk3ODUyOTQ0NDAzNTc5OjE3NDIwNDA2Mzc6c3BfYXRmX25leHQ6MzAwNDEzNDUxNjI4MDMyOjowOjo&url=%2FLenovo-i7-13620H-UHDGraphics-ARCTIC-Grey-83EM00GTIN%2Fdp%2FB0DL5N2TFC%2Fref%3Dsr_1_82_sspa%3Fcrid%3D1LXIWQ6256UP3%26dib%3DeyJ2IjoiMSJ9.rfms0hnmmYkuEgiLQOzs3XzguLAfDl_lTbhER66FtQNuNtCzmLiSn9zyXWgmd9f9KVaE0D62f-mkETny9FLLRR8oJqCBfOUTpiNECN3AolNsxaCtInwDPi_pvF03P8sTlCSsuQ0ZJhW4ZASGoCvopoSbBA69GZXUkWsmRJgwZvVv2l0Ug47FEF-HXN49b7T6NIEbyNJ8BnMwg6B39jgOy7lEkB0NkEOKAoMzU-nVQp0.vg2P5IGwpnMfKt8OXRSlKckxWLM7Dkqvl-dftXmCrJ0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1742040637%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP Laptop 240 G9 (2024), Intel Core i5 12th Gen 1235U - (16GB/512GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/14 (35.56cm)/Silver/1.47 kg/MS Office 2021","58,390",https://www.amazon.in/HP-Laptop-240-Intel-1235U/dp/B0DJCRS2R8/ref=sr_1_83?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.rfms0hnmmYkuEgiLQOzs3XzguLAfDl_lTbhER66FtQNuNtCzmLiSn9zyXWgmd9f9KVaE0D62f-mkETny9FLLRR8oJqCBfOUTpiNECN3AolNsxaCtInwDPi_pvF03P8sTlCSsuQ0ZJhW4ZASGoCvopoSbBA69GZXUkWsmRJgwZvVv2l0Ug47FEF-HXN49b7T6NIEbyNJ8BnMwg6B39jgOy7lEkB0NkEOKAoMzU-nVQp0.vg2P5IGwpnMfKt8OXRSlKckxWLM7Dkqvl-dftXmCrJ0&dib_tag=se&keywords=laptop&qid=1742040637&sprefix=laptop%2Caps%2C265&sr=8-83
"Lenovo LOQ 2024, AMD Ryzen 7 7435HS, NVIDIA RTX 4050-6GB, 24GB RAM, 512GB SSD, 15.6""/39.6cm, Windows 11, MS Office Home 2024, Grey, 2.4Kg, 83JC00EGIN, 100% sRGB, 3 Mon. Game Pass Gaming Laptop","81,490",https://www.amazon.in/Lenovo-7435HS-4050-6GB-Windows-83JC00EGIN/dp/B0DPQHCKQD/ref=sr_1_84?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.rfms0hnmmYkuEgiLQOzs3XzguLAfDl_lTbhER66FtQNuNtCzmLiSn9zyXWgmd9f9KVaE0D62f-mkETny9FLLRR8oJqCBfOUTpiNECN3AolNsxaCtInwDPi_pvF03P8sTlCSsuQ0ZJhW4ZASGoCvopoSbBA69GZXUkWsmRJgwZvVv2l0Ug47FEF-HXN49b7T6NIEbyNJ8BnMwg6B39jgOy7lEkB0NkEOKAoMzU-nVQp0.vg2P5IGwpnMfKt8OXRSlKckxWLM7Dkqvl-dftXmCrJ0&dib_tag=se&keywords=laptop&qid=1742040637&sprefix=laptop%2Caps%2C265&sr=8-84
"Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",349,https://www.amazon.in/Dyazo-Computer-Adjustable-Ergonomic-Compatible/dp/B08LHTJTBB/ref=sr_1_85?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.rfms0hnmmYkuEgiLQOzs3XzguLAfDl_lTbhER66FtQNuNtCzmLiSn9zyXWgmd9f9KVaE0D62f-mkETny9FLLRR8oJqCBfOUTpiNECN3AolNsxaCtInwDPi_pvF03P8sTlCSsuQ0ZJhW4ZASGoCvopoSbBA69GZXUkWsmRJgwZvVv2l0Ug47FEF-HXN49b7T6NIEbyNJ8BnMwg6B39jgOy7lEkB0NkEOKAoMzU-nVQp0.vg2P5IGwpnMfKt8OXRSlKckxWLM7Dkqvl-dftXmCrJ0&dib_tag=se&keywords=laptop&qid=1742040637&sprefix=laptop%2Caps%2C265&sr=8-85
Lenovo V15 G3 IAP Laptop RYZEN 3-7320u / 8GB DDR4 / 512 GB SSD PCIe / 15.60 FHD TN Display/Windows 11 / Silver (Grey) / 1 Year Onsite Warranty,"27,690",https://www.amazon.in/Lenovo-V15-3-7320u-Display-Warranty/dp/B09NNQ6DT1/ref=sr_1_86?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.rfms0hnmmYkuEgiLQOzs3XzguLAfDl_lTbhER66FtQNuNtCzmLiSn9zyXWgmd9f9KVaE0D62f-mkETny9FLLRR8oJqCBfOUTpiNECN3AolNsxaCtInwDPi_pvF03P8sTlCSsuQ0ZJhW4ZASGoCvopoSbBA69GZXUkWsmRJgwZvVv2l0Ug47FEF-HXN49b7T6NIEbyNJ8BnMwg6B39jgOy7lEkB0NkEOKAoMzU-nVQp0.vg2P5IGwpnMfKt8OXRSlKckxWLM7Dkqvl-dftXmCrJ0&dib_tag=se&keywords=laptop&qid=1742040637&sprefix=laptop%2Caps%2C265&sr=8-86
"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11/MS Office,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty","24,990",https://www.amazon.in/Lenovo-Athlon-Laptop-Windows-Warranty/dp/B0872G2MPV/ref=sr_1_9?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.6JUkmQ71bkmS_aR-UpbecgNTPuXiMA430hxIR8fYeqaCRqlLIP1aBE8IAXr2Ffz0Wz0-V1vTaoGbqt2bItF6j9cFxYQqA7Zw-5n3dzJ2mGVcrQ7-T1_dfzcDSI_tpfu0n1r2c6v8PTelDCJ2KGnnKx-yLkm73kzYGLT66jdWLyzviBRkocABaSvLAMsgTCkrEJyqb4ZMVsaGTEJh-ih42zzXm-ZpRTg7B-uT5JEPq9U.ZmqidXvuOCg7dfAabtv-0tdOPEN9opYYY-gBHoBnaic&dib_tag=se&keywords=laptop&qid=1742040590&sprefix=laptop%2Caps%2C265&sr=8-9
"Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SDD/Windows 11/Office 2021/1Yr Warranty/3months Game Pass/Arctic Grey/1.65Kg), 82H803GVIN","33,750",https://www.amazon.in/Lenovo-IdeaPad-Windows-Warranty-82H801L7IN/dp/B09NP4KXMS/ref=sr_1_87?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.rfms0hnmmYkuEgiLQOzs3XzguLAfDl_lTbhER66FtQNuNtCzmLiSn9zyXWgmd9f9KVaE0D62f-mkETny9FLLRR8oJqCBfOUTpiNECN3AolNsxaCtInwDPi_pvF03P8sTlCSsuQ0ZJhW4ZASGoCvopoSbBA69GZXUkWsmRJgwZvVv2l0Ug47FEF-HXN49b7T6NIEbyNJ8BnMwg6B39jgOy7lEkB0NkEOKAoMzU-nVQp0.vg2P5IGwpnMfKt8OXRSlKckxWLM7Dkqvl-dftXmCrJ0&dib_tag=se&keywords=laptop&qid=1742040637&sprefix=laptop%2Caps%2C265&sr=8-87
"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg","31,990",https://www.amazon.in/Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CM6GVR56/ref=sr_1_88?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.rfms0hnmmYkuEgiLQOzs3XzguLAfDl_lTbhER66FtQNuNtCzmLiSn9zyXWgmd9f9KVaE0D62f-mkETny9FLLRR8oJqCBfOUTpiNECN3AolNsxaCtInwDPi_pvF03P8sTlCSsuQ0ZJhW4ZASGoCvopoSbBA69GZXUkWsmRJgwZvVv2l0Ug47FEF-HXN49b7T6NIEbyNJ8BnMwg6B39jgOy7lEkB0NkEOKAoMzU-nVQp0.vg2P5IGwpnMfKt8OXRSlKckxWLM7Dkqvl-dftXmCrJ0&dib_tag=se&keywords=laptop&qid=1742040637&sprefix=laptop%2Caps%2C265&sr=8-88
"Lenovo Tab Plus with Octa JBL Hi-Fi Speakers| 8 GB RAM, 256 GB ROM| 11.5 Inch, 2K, 90 Hz Refresh| Wi-Fi Tablet| Android 14| 45 W Fast Charger| Built-in Kickstand| Color: Luna Grey","21,999",https://www.amazon.in/Lenovo-Speakers-Refresh-Android-Kickstand/dp/B0D6G4SKGK/ref=sr_1_89?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.rfms0hnmmYkuEgiLQOzs3XzguLAfDl_lTbhER66FtQNuNtCzmLiSn9zyXWgmd9f9KVaE0D62f-mkETny9FLLRR8oJqCBfOUTpiNECN3AolNsxaCtInwDPi_pvF03P8sTlCSsuQ0ZJhW4ZASGoCvopoSbBA69GZXUkWsmRJgwZvVv2l0Ug47FEF-HXN49b7T6NIEbyNJ8BnMwg6B39jgOy7lEkB0NkEOKAoMzU-nVQp0.vg2P5IGwpnMfKt8OXRSlKckxWLM7Dkqvl-dftXmCrJ0&dib_tag=se&keywords=laptop&qid=1742040637&sprefix=laptop%2Caps%2C265&sr=8-89
"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 5800H 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SSD/6GB NVIDIA RTX 3060/165Hz/Win 11/Office 2021/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K201UNIN","89,999",https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Backlit-82K201UNIN/dp/B0B56CZ8Y1/ref=sr_1_90?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.rfms0hnmmYkuEgiLQOzs3XzguLAfDl_lTbhER66FtQNuNtCzmLiSn9zyXWgmd9f9KVaE0D62f-mkETny9FLLRR8oJqCBfOUTpiNECN3AolNsxaCtInwDPi_pvF03P8sTlCSsuQ0ZJhW4ZASGoCvopoSbBA69GZXUkWsmRJgwZvVv2l0Ug47FEF-HXN49b7T6NIEbyNJ8BnMwg6B39jgOy7lEkB0NkEOKAoMzU-nVQp0.vg2P5IGwpnMfKt8OXRSlKckxWLM7Dkqvl-dftXmCrJ0&dib_tag=se&keywords=laptop&qid=1742040637&sprefix=laptop%2Caps%2C265&sr=8-90
"Apple 2025 MacBook Air 15″ Laptop with M4 chip: Built for Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 24GB Unified Memory, 512GB SSD Storage, 12MP Camera, Touch ID; Sky Blue","1,64,900",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzk3ODUyOTQ0NDAzNTc5OjE3NDIwNDA2Mzc6c3BfbXRmOjMwMDQ5OTQ1MzM0ODIzMjo6MDo6&url=%2FApple-2025-MacBook-Laptop-chip%2Fdp%2FB0DZDDLPQ3%2Fref%3Dsr_1_91_sspa%3Fcrid%3D1LXIWQ6256UP3%26dib%3DeyJ2IjoiMSJ9.rfms0hnmmYkuEgiLQOzs3XzguLAfDl_lTbhER66FtQNuNtCzmLiSn9zyXWgmd9f9KVaE0D62f-mkETny9FLLRR8oJqCBfOUTpiNECN3AolNsxaCtInwDPi_pvF03P8sTlCSsuQ0ZJhW4ZASGoCvopoSbBA69GZXUkWsmRJgwZvVv2l0Ug47FEF-HXN49b7T6NIEbyNJ8BnMwg6B39jgOy7lEkB0NkEOKAoMzU-nVQp0.vg2P5IGwpnMfKt8OXRSlKckxWLM7Dkqvl-dftXmCrJ0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1742040637%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Apple 2025 MacBook Air 13″ Laptop with M4 chip: Built for Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 12MP Camera, Touch ID; Midnight","1,19,900",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzk3ODUyOTQ0NDAzNTc5OjE3NDIwNDA2Mzc6c3BfbXRmOjMwMDQ5OTQ1MzM0NzAzMjo6MDo6&url=%2FApple-2025-MacBook-Laptop-chip%2Fdp%2FB0DZD8QJBH%2Fref%3Dsr_1_92_sspa%3Fcrid%3D1LXIWQ6256UP3%26dib%3DeyJ2IjoiMSJ9.rfms0hnmmYkuEgiLQOzs3XzguLAfDl_lTbhER66FtQNuNtCzmLiSn9zyXWgmd9f9KVaE0D62f-mkETny9FLLRR8oJqCBfOUTpiNECN3AolNsxaCtInwDPi_pvF03P8sTlCSsuQ0ZJhW4ZASGoCvopoSbBA69GZXUkWsmRJgwZvVv2l0Ug47FEF-HXN49b7T6NIEbyNJ8BnMwg6B39jgOy7lEkB0NkEOKAoMzU-nVQp0.vg2P5IGwpnMfKt8OXRSlKckxWLM7Dkqvl-dftXmCrJ0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1742040637%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"HP 15 AI Laptop, Intel Core Ultra 5 125H,12 Tops, 16GB DDR5, 1TB SSD,(Win 11, Silver, 1.65 kg),Anti-Glare, 15.6-inch (39.6 cm), FHD, Intel Arc Graphics, FHD Camera, Backlit KB, fd1197TU","72,990",https://www.amazon.in/HP-Anti-Glare-15-6-inch-Graphics-fd1197TU/dp/B0DGX5X7NZ/ref=sr_1_93?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.rfms0hnmmYkuEgiLQOzs3XzguLAfDl_lTbhER66FtQNuNtCzmLiSn9zyXWgmd9f9KVaE0D62f-mkETny9FLLRR8oJqCBfOUTpiNECN3AolNsxaCtInwDPi_pvF03P8sTlCSsuQ0ZJhW4ZASGoCvopoSbBA69GZXUkWsmRJgwZvVv2l0Ug47FEF-HXN49b7T6NIEbyNJ8BnMwg6B39jgOy7lEkB0NkEOKAoMzU-nVQp0.vg2P5IGwpnMfKt8OXRSlKckxWLM7Dkqvl-dftXmCrJ0&dib_tag=se&keywords=laptop&qid=1742040637&sprefix=laptop%2Caps%2C265&sr=8-93
